INFO:__main__:Starting fhv trip data producer
INFO:__main__:Starting green trip data producer
ERROR:__main__:fhv_producer encountered an error: True
ERROR:__main__:green_producer encountered an error: True
INFO:__main__:Produced {'pickup_location_id': 181, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:25:00', 'dropoff_datetime': '2019-01-01T00:34:56', 'trip_distance': 1.16, 'tip_amount': 0.0, 'fare_amount': 8.0} to topic green-trips partition 0 offset 109
INFO:__main__:Produced {'pickup_location_id': 181, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:43:59', 'dropoff_datetime': '2019-01-01T01:11:13', 'trip_distance': 4.9, 'tip_amount': 2.0, 'fare_amount': 22.0} to topic green-trips partition 0 offset 110
INFO:__main__:Produced {'pickup_location_id': 215, 'passenger_count': 5, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:09:03', 'dropoff_datetime': '2019-01-01T00:17:07', 'trip_distance': 1.38, 'tip_amount': 0.0, 'fare_amount': 7.5} to topic green-trips partition 0 offset 111
INFO:__main__:Produced {'pickup_location_id': 215, 'passenger_count': 5, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:29:21', 'dropoff_datetime': '2019-01-01T00:33:56', 'trip_distance': 0.73, 'tip_amount': 0.0, 'fare_amount': 5.5} to topic green-trips partition 0 offset 112
INFO:__main__:Produced {'pickup_location_id': 77, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:34:39', 'dropoff_datetime': '2019-01-01T01:06:30', 'trip_distance': 13.06, 'tip_amount': 0.0, 'fare_amount': 39.0} to topic green-trips partition 0 offset 113
INFO:__main__:Produced {'pickup_location_id': 255, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:07:56', 'dropoff_datetime': '2019-01-01T00:38:49', 'trip_distance': 5.91, 'tip_amount': 7.29, 'fare_amount': 23.0} to topic green-trips partition 0 offset 114
INFO:__main__:Produced {'pickup_location_id': 213, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:56:53', 'dropoff_datetime': '2019-01-01T01:07:00', 'trip_distance': 3.37, 'tip_amount': 0.0, 'fare_amount': 11.5} to topic green-trips partition 0 offset 115
INFO:__main__:Produced {'pickup_location_id': 7, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:09:01', 'dropoff_datetime': '2019-01-01T00:22:00', 'trip_distance': 2.99, 'tip_amount': 0.0, 'fare_amount': 12.0} to topic green-trips partition 0 offset 116
INFO:__main__:Produced {'pickup_location_id': 7, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:42:12', 'dropoff_datetime': '2019-01-01T00:50:27', 'trip_distance': 1.45, 'tip_amount': 0.0, 'fare_amount': 7.5} to topic green-trips partition 0 offset 117
INFO:__main__:Produced {'pickup_location_id': 130, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:28:42', 'dropoff_datetime': '2019-01-01T00:42:18', 'trip_distance': 2.78, 'tip_amount': 2.56, 'fare_amount': 11.5} to topic green-trips partition 0 offset 118
INFO:__main__:Produced {'pickup_location_id': 145, 'passenger_count': 5, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:11:16', 'dropoff_datetime': '2019-01-01T00:19:01', 'trip_distance': 1.96, 'tip_amount': 2.94, 'fare_amount': 8.5} to topic green-trips partition 0 offset 119
INFO:__main__:Produced {'pickup_location_id': 226, 'passenger_count': 5, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:35:17', 'dropoff_datetime': '2019-01-01T00:53:32', 'trip_distance': 6.54, 'tip_amount': 0.0, 'fare_amount': 21.5} to topic green-trips partition 0 offset 120
INFO:__main__:Produced {'pickup_location_id': 181, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:31:03', 'dropoff_datetime': '2019-01-01T00:31:06', 'trip_distance': 0.0, 'tip_amount': 0.0, 'fare_amount': 45.0} to topic green-trips partition 0 offset 121
INFO:__main__:Produced {'pickup_location_id': 129, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:14:19', 'dropoff_datetime': '2019-01-01T00:23:00', 'trip_distance': 1.33, 'tip_amount': 0.0, 'fare_amount': 7.5} to topic green-trips partition 0 offset 122
INFO:__main__:Produced {'pickup_location_id': 129, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:48:00', 'dropoff_datetime': '2019-01-01T01:18:15', 'trip_distance': 10.39, 'tip_amount': 0.0, 'fare_amount': 32.5} to topic green-trips partition 0 offset 123
INFO:__main__:Produced {'pickup_location_id': 41, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:28:31', 'dropoff_datetime': '2019-01-01T00:49:48', 'trip_distance': 6.91, 'tip_amount': 0.0, 'fare_amount': 23.0} to topic green-trips partition 0 offset 124
INFO:__main__:Produced {'pickup_location_id': 167, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:09:44', 'dropoff_datetime': '2019-01-01T00:23:55', 'trip_distance': 5.37, 'tip_amount': 0.0, 'fare_amount': 17.5} to topic green-trips partition 0 offset 125
INFO:__main__:Produced {'pickup_location_id': 60, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:40:59', 'dropoff_datetime': '2019-01-01T00:57:52', 'trip_distance': 4.56, 'tip_amount': 0.0, 'fare_amount': 16.5} to topic green-trips partition 0 offset 126
INFO:__main__:Produced {'pickup_location_id': 146, 'passenger_count': 5, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:24:31', 'dropoff_datetime': '2019-01-01T00:44:23', 'trip_distance': 5.1, 'tip_amount': 0.0, 'fare_amount': 18.5} to topic green-trips partition 0 offset 127
INFO:__main__:Produced {'pickup_location_id': 152, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:03:58', 'dropoff_datetime': '2019-01-01T00:15:28', 'trip_distance': 4.75, 'tip_amount': 0.0, 'fare_amount': 15.0} to topic green-trips partition 0 offset 128
INFO:__main__:Produced {'pickup_location_id': 244, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:27:02', 'dropoff_datetime': '2019-01-01T00:43:08', 'trip_distance': 2.94, 'tip_amount': 0.0, 'fare_amount': 13.0} to topic green-trips partition 0 offset 129
INFO:__main__:Produced {'pickup_location_id': 247, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:53:12', 'dropoff_datetime': '2019-01-01T01:01:54', 'trip_distance': 1.37, 'tip_amount': 0.0, 'fare_amount': 8.0} to topic green-trips partition 0 offset 130
INFO:__main__:Produced {'pickup_location_id': 42, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:18:28', 'dropoff_datetime': '2019-01-01T00:27:38', 'trip_distance': 1.78, 'tip_amount': 0.0, 'fare_amount': 8.5} to topic green-trips partition 0 offset 131
INFO:__main__:Produced {'pickup_location_id': 42, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:23:06', 'dropoff_datetime': '2019-01-01T00:34:44', 'trip_distance': 2.19, 'tip_amount': 0.0, 'fare_amount': 10.5} to topic green-trips partition 0 offset 132
INFO:__main__:Produced {'pickup_location_id': 112, 'passenger_count': 2, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:47:15', 'dropoff_datetime': '2019-01-01T01:04:28', 'trip_distance': 3.25, 'tip_amount': 3.82, 'fare_amount': 14.0} to topic green-trips partition 0 offset 133
INFO:__main__:Produced {'pickup_location_id': 7, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:58:39', 'dropoff_datetime': '2019-01-01T01:18:12', 'trip_distance': 4.7, 'tip_amount': 0.0, 'fare_amount': 17.5} to topic green-trips partition 0 offset 134
INFO:__main__:Produced {'pickup_location_id': 37, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:17:14', 'dropoff_datetime': '2019-01-01T00:36:29', 'trip_distance': 6.81, 'tip_amount': 0.0, 'fare_amount': 21.5} to topic green-trips partition 0 offset 135
INFO:__main__:Produced {'pickup_location_id': 145, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:49:22', 'dropoff_datetime': '2019-01-01T01:28:15', 'trip_distance': 27.43, 'tip_amount': 0.0, 'fare_amount': 106.5} to topic green-trips partition 0 offset 136
INFO:__main__:Produced {'pickup_location_id': 228, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:37:45', 'dropoff_datetime': '2019-01-01T01:22:23', 'trip_distance': 19.5, 'tip_amount': 9.65, 'fare_amount': 54.5} to topic green-trips partition 0 offset 137
INFO:__main__:Produced {'pickup_location_id': 256, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:44:43', 'dropoff_datetime': '2019-01-01T00:51:15', 'trip_distance': 0.87, 'tip_amount': 2.19, 'fare_amount': 6.0} to topic green-trips partition 0 offset 138
INFO:__main__:Produced {'pickup_location_id': 255, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:56:53', 'dropoff_datetime': '2019-01-01T01:14:10', 'trip_distance': 4.9, 'tip_amount': 3.76, 'fare_amount': 17.5} to topic green-trips partition 0 offset 139
INFO:__main__:Produced {'pickup_location_id': 41, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:13:02', 'dropoff_datetime': '2019-01-01T00:20:05', 'trip_distance': 1.12, 'tip_amount': 0.0, 'fare_amount': 7.0} to topic green-trips partition 0 offset 140
INFO:__main__:Produced {'pickup_location_id': 41, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:38:33', 'dropoff_datetime': '2019-01-01T00:43:56', 'trip_distance': 1.18, 'tip_amount': 0.0, 'fare_amount': 6.0} to topic green-trips partition 0 offset 141
INFO:__main__:Produced {'pickup_location_id': 74, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:47:17', 'dropoff_datetime': '2019-01-01T01:05:12', 'trip_distance': 7.08, 'tip_amount': 2.0, 'fare_amount': 22.0} to topic green-trips partition 0 offset 142
INFO:__main__:Produced {'pickup_location_id': 74, 'passenger_count': 2, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:26:53', 'dropoff_datetime': '2019-01-01T00:33:40', 'trip_distance': 1.16, 'tip_amount': 1.0, 'fare_amount': 6.5} to topic green-trips partition 0 offset 143
INFO:__main__:Produced {'pickup_location_id': 74, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:28:03', 'dropoff_datetime': '2019-01-01T00:36:24', 'trip_distance': 1.44, 'tip_amount': 2.64, 'fare_amount': 7.5} to topic green-trips partition 0 offset 144
INFO:__main__:Produced {'pickup_location_id': 166, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:41:25', 'dropoff_datetime': '2019-01-01T01:09:57', 'trip_distance': 8.38, 'tip_amount': 1.0, 'fare_amount': 28.5} to topic green-trips partition 0 offset 145
INFO:__main__:Produced {'pickup_location_id': 181, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:21:35', 'dropoff_datetime': '2019-01-01T00:43:55', 'trip_distance': 4.63, 'tip_amount': 3.96, 'fare_amount': 18.5} to topic green-trips partition 0 offset 146
INFO:__main__:Produced {'pickup_location_id': 223, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:05:06', 'dropoff_datetime': '2019-01-01T00:26:26', 'trip_distance': 8.8, 'tip_amount': 3.0, 'fare_amount': 26.5} to topic green-trips partition 0 offset 147
INFO:__main__:Produced {'pickup_location_id': 78, 'passenger_count': 4, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:15:45', 'dropoff_datetime': '2019-01-01T00:20:25', 'trip_distance': 0.53, 'tip_amount': 0.0, 'fare_amount': 5.0} to topic green-trips partition 0 offset 148
INFO:__main__:Produced {'pickup_location_id': 3, 'passenger_count': 3, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:35:40', 'dropoff_datetime': '2019-01-01T01:20:13', 'trip_distance': 23.77, 'tip_amount': 0.0, 'fare_amount': 65.5} to topic green-trips partition 0 offset 149
INFO:__main__:Produced {'pickup_location_id': 74, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:22:27', 'dropoff_datetime': '2019-01-01T00:28:37', 'trip_distance': 1.1, 'tip_amount': 0.0, 'fare_amount': 6.5} to topic green-trips partition 0 offset 150
INFO:__main__:Produced {'pickup_location_id': 74, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:38:43', 'dropoff_datetime': '2019-01-01T00:43:32', 'trip_distance': 0.9, 'tip_amount': 0.1, 'fare_amount': 5.5} to topic green-trips partition 0 offset 151
INFO:__main__:Produced {'pickup_location_id': 74, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:45:19', 'dropoff_datetime': '2019-01-01T00:56:46', 'trip_distance': 2.72, 'tip_amount': 0.0, 'fare_amount': 11.0} to topic green-trips partition 0 offset 152
INFO:__main__:Produced {'pickup_location_id': 169, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:34:31', 'dropoff_datetime': '2019-01-01T00:44:30', 'trip_distance': 2.0, 'tip_amount': 0.0, 'fare_amount': 9.0} to topic green-trips partition 0 offset 153
INFO:__main__:Produced {'pickup_location_id': 127, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:55:07', 'dropoff_datetime': '2019-01-02T00:44:30', 'trip_distance': 2.82, 'tip_amount': 0.0, 'fare_amount': 10.5} to topic green-trips partition 0 offset 154
INFO:__main__:Produced {'pickup_location_id': 25, 'passenger_count': 1, 'vendor_id': '1', 'pickup_datetime': '2019-01-01T00:34:17', 'dropoff_datetime': '2019-01-01T00:51:40', 'trip_distance': 2.6, 'tip_amount': 2.95, 'fare_amount': 13.5} to topic green-trips partition 0 offset 155
INFO:__main__:Produced {'pickup_location_id': 188, 'passenger_count': 1, 'vendor_id': '1', 'pickup_datetime': '2019-01-01T00:53:13', 'dropoff_datetime': '2019-01-01T01:07:42', 'trip_distance': 2.3, 'tip_amount': 2.0, 'fare_amount': 11.5} to topic green-trips partition 0 offset 156
INFO:__main__:Produced {'pickup_location_id': 7, 'passenger_count': 5, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:30:59', 'dropoff_datetime': '2019-01-01T00:38:53', 'trip_distance': 1.67, 'tip_amount': 0.0, 'fare_amount': 7.5} to topic green-trips partition 0 offset 157
INFO:__main__:Produced {'pickup_location_id': 223, 'passenger_count': 5, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:58:29', 'dropoff_datetime': '2019-01-01T01:08:12', 'trip_distance': 2.21, 'tip_amount': 0.0, 'fare_amount': 9.5} to topic green-trips partition 0 offset 158
INFO:__main__:Produced {'pickup_location_id': 7, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:26:13', 'dropoff_datetime': '2019-01-01T00:30:41', 'trip_distance': 1.05, 'tip_amount': 0.0, 'fare_amount': 5.5} to topic green-trips partition 0 offset 159
INFO:__main__:Produced {'pickup_location_id': 7, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:57:08', 'dropoff_datetime': '2019-01-01T01:03:13', 'trip_distance': 0.96, 'tip_amount': 1.46, 'fare_amount': 6.0} to topic green-trips partition 0 offset 160
INFO:__main__:Produced {'pickup_location_id': 255, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:32:00', 'dropoff_datetime': '2019-01-01T00:41:57', 'trip_distance': 2.21, 'tip_amount': 2.7, 'fare_amount': 9.5} to topic green-trips partition 0 offset 161
INFO:__main__:Produced {'pickup_location_id': 82, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:47:30', 'dropoff_datetime': '2019-01-01T00:52:32', 'trip_distance': 0.34, 'tip_amount': 0.0, 'fare_amount': 5.0} to topic green-trips partition 0 offset 162
INFO:__main__:Produced {'pickup_location_id': 129, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:56:23', 'dropoff_datetime': '2019-01-01T01:02:13', 'trip_distance': 0.74, 'tip_amount': 2.0, 'fare_amount': 5.5} to topic green-trips partition 0 offset 163
INFO:__main__:Produced {'pickup_location_id': 75, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:04:59', 'dropoff_datetime': '2019-01-01T00:25:28', 'trip_distance': 6.65, 'tip_amount': 0.0, 'fare_amount': 22.0} to topic green-trips partition 0 offset 164
INFO:__main__:Produced {'pickup_location_id': 60, 'passenger_count': 2, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:40:33', 'dropoff_datetime': '2019-01-01T00:55:53', 'trip_distance': 2.85, 'tip_amount': 0.0, 'fare_amount': 12.5} to topic green-trips partition 0 offset 165
INFO:__main__:Produced {'pickup_location_id': 74, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:19:33', 'dropoff_datetime': '2019-01-01T00:51:18', 'trip_distance': 7.6, 'tip_amount': 0.0, 'fare_amount': 26.5} to topic green-trips partition 0 offset 166
INFO:__main__:Produced {'pickup_location_id': 41, 'passenger_count': 6, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:21:53', 'dropoff_datetime': '2019-01-01T00:31:28', 'trip_distance': 2.16, 'tip_amount': 0.0, 'fare_amount': 9.5} to topic green-trips partition 0 offset 167
INFO:__main__:Produced {'pickup_location_id': 42, 'passenger_count': 6, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:45:06', 'dropoff_datetime': '2019-01-01T00:54:44', 'trip_distance': 1.7, 'tip_amount': 1.96, 'fare_amount': 8.5} to topic green-trips partition 0 offset 168
INFO:__main__:Produced {'pickup_location_id': 41, 'passenger_count': 6, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:59:01', 'dropoff_datetime': '2019-01-01T01:02:51', 'trip_distance': 0.65, 'tip_amount': 0.0, 'fare_amount': 4.5} to topic green-trips partition 0 offset 169
INFO:__main__:Produced {'pickup_location_id': 24, 'passenger_count': 6, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T01:07:31', 'dropoff_datetime': '2019-01-01T01:15:10', 'trip_distance': 1.45, 'tip_amount': 2.64, 'fare_amount': 7.5} to topic green-trips partition 0 offset 170
INFO:__main__:Produced {'pickup_location_id': 7, 'passenger_count': 2, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:51:03', 'dropoff_datetime': '2019-01-01T00:55:39', 'trip_distance': 0.81, 'tip_amount': 0.0, 'fare_amount': 5.0} to topic green-trips partition 0 offset 171
INFO:__main__:Produced {'pickup_location_id': 129, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:22:22', 'dropoff_datetime': '2019-01-01T00:25:53', 'trip_distance': 0.45, 'tip_amount': 0.0, 'fare_amount': 4.0} to topic green-trips partition 0 offset 172
INFO:__main__:Produced {'pickup_location_id': 260, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:31:37', 'dropoff_datetime': '2019-01-01T00:36:13', 'trip_distance': 1.0, 'tip_amount': 0.0, 'fare_amount': 5.5} to topic green-trips partition 0 offset 173
INFO:__main__:Produced {'pickup_location_id': 260, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:48:56', 'dropoff_datetime': '2019-01-01T00:52:51', 'trip_distance': 0.58, 'tip_amount': 0.0, 'fare_amount': 4.5} to topic green-trips partition 0 offset 174
INFO:__main__:Produced {'pickup_location_id': 196, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:11:22', 'dropoff_datetime': '2019-01-01T00:29:29', 'trip_distance': 3.77, 'tip_amount': 0.0, 'fare_amount': 15.0} to topic green-trips partition 0 offset 175
INFO:__main__:Produced {'pickup_location_id': 41, 'passenger_count': 1, 'vendor_id': '1', 'pickup_datetime': '2019-01-01T00:54:52', 'dropoff_datetime': '2019-01-01T01:03:37', 'trip_distance': 1.2, 'tip_amount': 2.3, 'fare_amount': 6.5} to topic green-trips partition 0 offset 176
INFO:__main__:Produced {'pickup_location_id': 18, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:38:32', 'dropoff_datetime': '2019-01-01T00:57:44', 'trip_distance': 8.56, 'tip_amount': 5.36, 'fare_amount': 25.5} to topic green-trips partition 0 offset 177
INFO:__main__:Produced {'pickup_location_id': 106, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:30:28', 'dropoff_datetime': '2019-01-01T00:39:00', 'trip_distance': 2.16, 'tip_amount': 0.0, 'fare_amount': 9.0} to topic green-trips partition 0 offset 178
INFO:__main__:Produced {'pickup_location_id': 181, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:53:17', 'dropoff_datetime': '2019-01-01T01:07:33', 'trip_distance': 2.04, 'tip_amount': 3.69, 'fare_amount': 11.0} to topic green-trips partition 0 offset 179
INFO:__main__:Produced {'pickup_location_id': 242, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:59:37', 'dropoff_datetime': '2019-01-01T01:52:53', 'trip_distance': 27.89, 'tip_amount': 0.0, 'fare_amount': 76.5} to topic green-trips partition 0 offset 180
INFO:__main__:Produced {'pickup_location_id': 116, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:43:16', 'dropoff_datetime': '2019-01-01T00:53:39', 'trip_distance': 1.6, 'tip_amount': 0.0, 'fare_amount': 9.0} to topic green-trips partition 0 offset 181
INFO:__main__:Produced {'pickup_location_id': 95, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:40:28', 'dropoff_datetime': '2019-01-01T00:49:16', 'trip_distance': 2.1, 'tip_amount': 2.06, 'fare_amount': 9.0} to topic green-trips partition 0 offset 182
INFO:__main__:Produced {'pickup_location_id': 255, 'passenger_count': 1, 'vendor_id': '1', 'pickup_datetime': '2019-01-01T00:38:09', 'dropoff_datetime': '2019-01-01T01:05:55', 'trip_distance': 4.5, 'tip_amount': 7.28, 'fare_amount': 19.5} to topic green-trips partition 0 offset 183
INFO:__main__:Produced {'pickup_location_id': 61, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:28:46', 'dropoff_datetime': '2019-01-01T00:36:39', 'trip_distance': 1.53, 'tip_amount': 0.0, 'fare_amount': 7.5} to topic green-trips partition 0 offset 184
INFO:__main__:Produced {'pickup_location_id': 61, 'passenger_count': 3, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:09:09', 'dropoff_datetime': '2019-01-01T01:04:26', 'trip_distance': 11.75, 'tip_amount': 0.0, 'fare_amount': 43.0} to topic green-trips partition 0 offset 185
INFO:__main__:Produced {'pickup_location_id': 62, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:31:01', 'dropoff_datetime': '2019-01-01T00:40:23', 'trip_distance': 1.23, 'tip_amount': 0.0, 'fare_amount': 8.0} to topic green-trips partition 0 offset 186
INFO:__main__:Produced {'pickup_location_id': 89, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:54:46', 'dropoff_datetime': '2019-01-01T01:06:08', 'trip_distance': 1.91, 'tip_amount': 0.0, 'fare_amount': 9.5} to topic green-trips partition 0 offset 187
INFO:__main__:Produced {'pickup_location_id': 42, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:06:08', 'dropoff_datetime': '2019-01-01T00:13:22', 'trip_distance': 1.64, 'tip_amount': 0.0, 'fare_amount': 7.5} to topic green-trips partition 0 offset 188
INFO:__main__:Produced {'pickup_location_id': 41, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:36:22', 'dropoff_datetime': '2019-01-01T00:50:21', 'trip_distance': 3.54, 'tip_amount': 4.29, 'fare_amount': 13.0} to topic green-trips partition 0 offset 189
INFO:__main__:Produced {'pickup_location_id': 25, 'passenger_count': 2, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:10:25', 'dropoff_datetime': '2019-01-01T00:23:14', 'trip_distance': 2.36, 'tip_amount': 0.0, 'fare_amount': 11.0} to topic green-trips partition 0 offset 190
INFO:__main__:Produced {'pickup_location_id': 49, 'passenger_count': 1, 'vendor_id': '1', 'pickup_datetime': '2019-01-01T00:39:21', 'dropoff_datetime': '2019-01-01T00:39:51', 'trip_distance': 0.0, 'tip_amount': 2.0, 'fare_amount': 10.0} to topic green-trips partition 0 offset 191
INFO:__main__:Produced {'pickup_location_id': 25, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:28:26', 'dropoff_datetime': '2019-01-01T00:45:03', 'trip_distance': 2.14, 'tip_amount': 0.0, 'fare_amount': 12.0} to topic green-trips partition 0 offset 192
INFO:__main__:Produced {'pickup_location_id': 189, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:51:29', 'dropoff_datetime': '2019-01-01T00:56:53', 'trip_distance': 0.91, 'tip_amount': 1.46, 'fare_amount': 6.0} to topic green-trips partition 0 offset 193
INFO:__main__:Produced {'pickup_location_id': 42, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:48:24', 'dropoff_datetime': '2019-01-01T00:48:44', 'trip_distance': 0.0, 'tip_amount': 0.0, 'fare_amount': 2.5} to topic green-trips partition 0 offset 194
INFO:__main__:Produced {'pickup_location_id': 181, 'passenger_count': 1, 'vendor_id': '1', 'pickup_datetime': '2019-01-01T00:35:17', 'dropoff_datetime': '2019-01-01T00:45:20', 'trip_distance': 1.6, 'tip_amount': 1.95, 'fare_amount': 8.5} to topic green-trips partition 0 offset 195
INFO:__main__:Produced {'pickup_location_id': 61, 'passenger_count': 1, 'vendor_id': '1', 'pickup_datetime': '2019-01-01T00:47:59', 'dropoff_datetime': '2019-01-01T01:06:43', 'trip_distance': 2.7, 'tip_amount': 3.05, 'fare_amount': 14.0} to topic green-trips partition 0 offset 196
INFO:__main__:Produced {'pickup_location_id': 223, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:43:40', 'dropoff_datetime': '2019-01-01T00:48:22', 'trip_distance': 0.97, 'tip_amount': 2.04, 'fare_amount': 5.5} to topic green-trips partition 0 offset 197
INFO:__main__:Produced {'pickup_location_id': 7, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:49:25', 'dropoff_datetime': '2019-01-01T00:58:40', 'trip_distance': 1.44, 'tip_amount': 1.86, 'fare_amount': 8.0} to topic green-trips partition 0 offset 198
INFO:__main__:Produced {'pickup_location_id': 216, 'passenger_count': 5, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:27:59', 'dropoff_datetime': '2019-01-01T00:41:18', 'trip_distance': 4.95, 'tip_amount': 0.0, 'fare_amount': 16.5} to topic green-trips partition 0 offset 199
INFO:__main__:Produced {'pickup_location_id': 116, 'passenger_count': 1, 'vendor_id': '2', 'pickup_datetime': '2019-01-01T00:22:30', 'dropoff_datetime': '2019-01-01T00:25:41', 'trip_distance': 0.45, 'tip_amount': 0.0, 'fare_amount': 4.0} to topic green-trips partition 0 offset 200
